geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((6.976366961640416 49.210546601613004, 6.976437590296425 49.20881679758975, 6.975334500000001 49.2093795, 6.9747918 49.2094073, 6.9747288 49.2094105, 6.9745978 49.20941650000001, 6.9730629 49.2095047, 6.972734100000001 49.20952969999998, 6.9726091 49.2095226, 6.972489700000001 49.209484, 6.971610600000001 49.2091862, 6.971388900000002 49.2090757, 6.9702911 49.20852920000001, 6.969722024049058 49.20824517396306, 6.969632587650894 49.21042837370155, 6.976366961640416 49.210546601613004))",Saarbrucken,0,1,30,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.972039494850043 49.31621660701298, 6.9725525 49.316505899999996, 6.973917800000001 49.31702010000001, 6.975073163575835 49.31732459273245, 6.978745141179319 49.3173888963455, 6.97892716638166 49.31294208915108, 6.9721788338954305 49.31282383031172, 6.972039494850043 49.31621660701298))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.975073163575835 49.31732459273245, 6.976687800000001 49.317750099999984, 6.978709958525632 49.31824826834937, 6.978745141179319 49.3173888963455, 6.975073163575835 49.31732459273245))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.97892716638166 49.31294208915108, 6.979109146673732 49.308495278019166, 6.972361420803691 49.30837703762264, 6.9721788338954305 49.31282383031172, 6.97892716638166 49.31294208915108))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.979109146673732 49.308495278019166, 6.979291082069829 49.30404846294986, 6.972543962666593 49.30393024099286, 6.972361420803691 49.30837703762264, 6.979109146673732 49.308495278019166))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.979291082069829 49.30404846294986, 6.979472972584237 49.29960164394323, 6.972726459498471 49.29948344042246, 6.972543962666593 49.30393024099286, 6.979291082069829 49.30404846294986))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.979472972584237 49.29960164394323, 6.979654818231238 49.29515482099936, 6.972908911313652 49.295036635911536, 6.972726459498471 49.29948344042246, 6.979472972584237 49.29960164394323))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.979654818231238 49.29515482099936, 6.979836619025106 49.29070799411832, 6.97309131812646 49.29058982746015, 6.972908911313652 49.295036635911536, 6.979654818231238 49.29515482099936))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.979836619025106 49.29070799411832, 6.980018374980111 49.286261163300225, 6.97327367995121 49.286143015068404, 6.97309131812646 49.29058982746015, 6.979836619025106 49.29070799411832))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.980018374980111 49.286261163300225, 6.9802000861105125 49.28181432854512, 6.97345599680221 49.281696198736356, 6.97327367995121 49.286143015068404, 6.980018374980111 49.286261163300225))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9802000861105125 49.28181432854512, 6.980381752430567 49.277367489853134, 6.973638268693764 49.27724937846412, 6.97345599680221 49.281696198736356, 6.9802000861105125 49.28181432854512))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.980381752430567 49.277367489853134, 6.980563373954527 49.27292064722428, 6.97382049564017 49.272802554251754, 6.973638268693764 49.27724937846412, 6.980381752430567 49.277367489853134))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.980563373954527 49.27292064722428, 6.98074495069663 49.26847380065871, 6.974002677655715 49.268355726099365, 6.97382049564017 49.272802554251754, 6.980563373954527 49.27292064722428))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.98074495069663 49.26847380065871, 6.9809264826711175 49.26402695015648, 6.974184814754688 49.26390889400701, 6.974002677655715 49.268355726099365, 6.98074495069663 49.26847380065871))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9809264826711175 49.26402695015648, 6.981107969892219 49.25958009571766, 6.974366906951363 49.25946205797481, 6.974184814754688 49.26390889400701, 6.9809264826711175 49.26402695015648))",Saarbrucken,0,0,42,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.981107969892219 49.25958009571766, 6.981289412374158 49.25513323734234, 6.974548954260014 49.2550152180028, 6.974366906951363 49.25946205797481, 6.981107969892219 49.25958009571766))",Saarbrucken,0,1,28,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.981289412374158 49.25513323734234, 6.981470810131154 49.250686375030604, 6.974730956694904 49.2505683740911, 6.974548954260014 49.2550152180028, 6.981289412374158 49.25513323734234))",Saarbrucken,0,4,28,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.981470810131154 49.250686375030604, 6.981652163177417 49.24623950878254, 6.974912914270294 49.246121526239776, 6.974730956694904 49.2505683740911, 6.981470810131154 49.250686375030604))",Saarbrucken,0,11,81,0,0,0,0,0,38,0,1,0,0,0,0,1,0,0.0,0,4.013376674564996,1
"POLYGON ((6.981652163177417 49.24623950878254, 6.981833471527156 49.24179263859822, 6.975094827000435 49.24167467444893, 6.974912914270294 49.246121526239776, 6.981652163177417 49.24623950878254))",Saarbrucken,0,10,91,0,0,0,1,0,50,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.981833471527156 49.24179263859822, 6.982014735194567 49.237345764477745, 6.975276694899576 49.23722781871863, 6.975094827000435 49.24167467444893, 6.981833471527156 49.24179263859822))",Saarbrucken,4,33,243,3,0,3,4,1,115,5,2,0,1,0,2,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.982014735194567 49.237345764477745, 6.982195954193846 49.23289888642117, 6.975458517981957 49.23278095904894, 6.975276694899576 49.23722781871863, 6.982014735194567 49.237345764477745))",Saarbrucken,2,38,232,0,0,2,3,1,114,0,2,0,0,0,2,2,0,0.0,0,4.013376674564995,1
"POLYGON ((6.982195954193846 49.23289888642117, 6.982377128539177 49.2284520044286, 6.97564029626181 49.22833409543998, 6.975458517981957 49.23278095904894, 6.982195954193846 49.23289888642117))",Saarbrucken,0,21,231,0,0,1,3,1,110,1,0,1,0,0,1,0,0,0.0,0,4.013376674564995,1
"POLYGON ((6.982377128539177 49.2284520044286, 6.982558258244743 49.224005118500095, 6.975822029753364 49.22388722789184, 6.97564029626181 49.22833409543998, 6.982377128539177 49.2284520044286))",Saarbrucken,0,14,118,0,0,0,1,1,56,0,0,0,0,0,4,1,0,0.0,5,4.013376674564996,1
"POLYGON ((6.982558258244743 49.224005118500095, 6.9827393433247185 49.21955822863576, 6.9760037184708406 49.21944035640456, 6.975822029753364 49.22388722789184, 6.982558258244743 49.224005118500095))",Saarbrucken,0,6,77,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.9827393433247185 49.21955822863576, 6.982920383793272 49.21511133483567, 6.976185362428456 49.21499348097825, 6.9760037184708406 49.21944035640456, 6.9827393433247185 49.21955822863576))",Saarbrucken,0,5,67,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.982920383793272 49.21511133483567, 6.9831013796645625 49.2106644370999, 6.976366961640416 49.210546601613004, 6.976185362428456 49.21499348097825, 6.982920383793272 49.21511133483567))",Saarbrucken,0,4,84,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((6.9831013796645625 49.2106644370999, 6.98328233095275 49.20621753542854, 6.981757098665298 49.20619088388309, 6.981381600000001 49.2063727, 6.979781100000002 49.20714009999999, 6.97959 49.2072318, 6.977995000000001 49.208022299999996, 6.976437590296425 49.20881679758975, 6.976366961640416 49.210546601613004, 6.9831013796645625 49.2106644370999))",Saarbrucken,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.98328233095275 49.20621753542854, 6.983313691776883 49.20544672726643, 6.983069500000001 49.20555539999999, 6.981757098665298 49.20619088388309, 6.98328233095275 49.20621753542854))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.978709958525632 49.31824826834937, 6.979884900000001 49.318537699999986, 6.9812606 49.3189175, 6.981870500000001 49.3191881, 6.9822756 49.31946369999999, 6.9825836 49.31965840000001, 6.982801 49.31977859999999, 6.983356 49.319976999999994, 6.9844162 49.3193065, 6.9854511320125265 49.318560429649324, 6.985494124655901 49.317506779730984, 6.978745141179319 49.3173888963455, 6.978709958525632 49.31824826834937))",Saarbrucken,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.985494124655901 49.317506779730984, 6.985675543078546 49.313059954151775, 6.97892716638166 49.31294208915108, 6.978745141179319 49.3173888963455, 6.985494124655901 49.317506779730984))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.985675543078546 49.313059954151775, 6.985856916740358 49.308613124638356, 6.979109146673732 49.308495278019166, 6.97892716638166 49.31294208915108, 6.985675543078546 49.313059954151775))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.985856916740358 49.308613124638356, 6.986038245655585 49.30416629119083, 6.979291082069829 49.30404846294986, 6.979109146673732 49.308495278019166, 6.985856916740358 49.308613124638356))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.986038245655585 49.30416629119083, 6.986219529838466 49.299719453809274, 6.979472972584237 49.29960164394323, 6.979291082069829 49.30404846294986, 6.986038245655585 49.30416629119083))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.986219529838466 49.299719453809274, 6.986400769303234 49.29527261249376, 6.979654818231238 49.29515482099936, 6.979472972584237 49.29960164394323, 6.986219529838466 49.299719453809274))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.986400769303234 49.29527261249376, 6.986581964064117 49.290825767244385, 6.979836619025106 49.29070799411832, 6.979654818231238 49.29515482099936, 6.986400769303234 49.29527261249376))",Saarbrucken,0,1,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.986581964064117 49.290825767244385, 6.986763114135337 49.2863789180612, 6.980018374980111 49.286261163300225, 6.979836619025106 49.29070799411832, 6.986581964064117 49.290825767244385))",Saarbrucken,0,2,10,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.986763114135337 49.2863789180612, 6.9869442195311064 49.28193206494433, 6.9802000861105125 49.28181432854512, 6.980018374980111 49.286261163300225, 6.986763114135337 49.2863789180612))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.9869442195311064 49.28193206494433, 6.987125280265635 49.27748520789381, 6.980381752430567 49.277367489853134, 6.9802000861105125 49.28181432854512, 6.9869442195311064 49.28193206494433))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.987125280265635 49.27748520789381, 6.987306296353124 49.27303834690975, 6.980563373954527 49.27292064722428, 6.980381752430567 49.277367489853134, 6.987125280265635 49.27748520789381))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.987306296353124 49.27303834690975, 6.987487267807771 49.26859148199223, 6.98074495069663 49.26847380065871, 6.980563373954527 49.27292064722428, 6.987306296353124 49.27303834690975))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.987487267807771 49.26859148199223, 6.987668194643765 49.26414461314132, 6.9809264826711175 49.26402695015648, 6.98074495069663 49.26847380065871, 6.987487267807771 49.26859148199223))",Saarbrucken,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.987668194643765 49.26414461314132, 6.987849076875288 49.25969774035712, 6.981107969892219 49.25958009571766, 6.9809264826711175 49.26402695015648, 6.987668194643765 49.26414461314132))",Saarbrucken,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.987849076875288 49.25969774035712, 6.988029914516521 49.25525086363968, 6.981289412374158 49.25513323734234, 6.981107969892219 49.25958009571766, 6.987849076875288 49.25969774035712))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.988029914516521 49.25525086363968, 6.98821070758163 49.25080398298911, 6.981470810131154 49.250686375030604, 6.981289412374158 49.25513323734234, 6.988029914516521 49.25525086363968))",Saarbrucken,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.98821070758163 49.25080398298911, 6.988391456084784 49.246357098405475, 6.981652163177417 49.24623950878254, 6.981470810131154 49.250686375030604, 6.98821070758163 49.25080398298911))",Saarbrucken,1,4,66,0,0,0,0,1,26,0,0,0,0,0,0,1,0,0.0,0,4.013376674564996,0
"POLYGON ((6.988391456084784 49.246357098405475, 6.98857216004014 49.241910209888864, 6.981833471527156 49.24179263859822, 6.981652163177417 49.24623950878254, 6.988391456084784 49.246357098405475))",Saarbrucken,2,16,164,0,0,0,1,1,84,0,0,0,0,0,5,0,0,0.0,1,4.013376674564996,1
"POLYGON ((6.98857216004014 49.241910209888864, 6.9887528194618485 49.237463317439364, 6.982014735194567 49.237345764477745, 6.981833471527156 49.24179263859822, 6.98857216004014 49.241910209888864))",Saarbrucken,2,38,226,0,1,6,2,0,117,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.9887528194618485 49.237463317439364, 6.988933434364061 49.23301642105704, 6.982195954193846 49.23289888642117, 6.982014735194567 49.237345764477745, 6.9887528194618485 49.237463317439364))",Saarbrucken,1,40,242,0,0,6,3,2,131,0,1,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((6.988933434364061 49.23301642105704, 6.98911400476091 49.22856952074199, 6.982377128539177 49.2284520044286, 6.982195954193846 49.23289888642117, 6.988933434364061 49.23301642105704))",Saarbrucken,0,25,177,0,0,5,3,1,90,1,2,1,0,0,0,0,0,0.0,2,4.013376674564996,1
"POLYGON ((6.98911400476091 49.22856952074199, 6.989294530666535 49.22412261649427, 6.982558258244743 49.224005118500095, 6.982377128539177 49.2284520044286, 6.98911400476091 49.22856952074199))",Saarbrucken,0,8,104,0,0,1,3,0,40,0,2,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((6.989294530666535 49.22412261649427, 6.9894750120950615 49.21967570831399, 6.9827393433247185 49.21955822863576, 6.982558258244743 49.224005118500095, 6.989294530666535 49.22412261649427))",Saarbrucken,0,9,109,0,0,1,1,1,56,0,0,0,0,0,0,0,0,0.0,1,4.013376674564996,1
"POLYGON ((6.9894750120950615 49.21967570831399, 6.98965544906061 49.215228796201224, 6.982920383793272 49.21511133483567, 6.9827393433247185 49.21955822863576, 6.9894750120950615 49.21967570831399))",Saarbrucken,0,1,16,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((6.98965544906061 49.215228796201224, 6.989835841577296 49.21078188015604, 6.9831013796645625 49.2106644370999, 6.982920383793272 49.21511133483567, 6.98965544906061 49.215228796201224))",Saarbrucken,0,3,14,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.989835841577296 49.21078188015604, 6.99001618965923 49.20633496017854, 6.98328233095275 49.20621753542854, 6.9831013796645625 49.2106644370999, 6.989835841577296 49.21078188015604))",Saarbrucken,0,2,10,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.99001618965923 49.20633496017854, 6.990189135949723 49.202069516484805, 6.989745599999999 49.20231020000001, 6.989714000000001 49.202327299999986, 6.988819 49.202813, 6.9874877 49.20343309999999, 6.986538300000001 49.203895899999985, 6.985322400000001 49.2045213, 6.983952800000001 49.2051623, 6.983313691776883 49.20544672726643, 6.98328233095275 49.20621753542854, 6.99001618965923 49.20633496017854))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.99224315221006 49.31762426921018, 6.992423963838977 49.31317742530753, 6.985675543078546 49.313059954151775, 6.985494124655901 49.317506779730984, 6.99224315221006 49.31762426921018))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.992423963838977 49.31317742530753, 6.992604730856507 49.30873057747394, 6.985856916740358 49.308613124638356, 6.985675543078546 49.313059954151775, 6.992423963838977 49.31317742530753))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.992604730856507 49.30873057747394, 6.992785453276846 49.30428372570953, 6.986038245655585 49.30416629119083, 6.985856916740358 49.308613124638356, 6.992604730856507 49.30873057747394))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.992785453276846 49.30428372570953, 6.992966131114187 49.29983687001436, 6.986219529838466 49.299719453809274, 6.986038245655585 49.30416629119083, 6.992785453276846 49.30428372570953))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.992966131114187 49.29983687001436, 6.993146764382717 49.29539001038851, 6.986400769303234 49.29527261249376, 6.986219529838466 49.299719453809274, 6.992966131114187 49.29983687001436))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.993146764382717 49.29539001038851, 6.993327353096616 49.29094314683206, 6.986581964064117 49.290825767244385, 6.986400769303234 49.29527261249376, 6.993146764382717 49.29539001038851))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.993327353096616 49.29094314683206, 6.993507897270057 49.28649627934509, 6.986763114135337 49.2863789180612, 6.986581964064117 49.290825767244385, 6.993327353096616 49.29094314683206))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.993507897270057 49.28649627934509, 6.993688396917206 49.282049407927694, 6.9869442195311064 49.28193206494433, 6.986763114135337 49.2863789180612, 6.993507897270057 49.28649627934509))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.993688396917206 49.282049407927694, 6.993868852052228 49.277602532579934, 6.987125280265635 49.27748520789381, 6.9869442195311064 49.28193206494433, 6.993688396917206 49.282049407927694))",Saarbrucken,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.993868852052228 49.277602532579934, 6.994049262689274 49.2731556533019, 6.987306296353124 49.27303834690975, 6.987125280265635 49.27748520789381, 6.993868852052228 49.277602532579934))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.994049262689274 49.2731556533019, 6.994229628842495 49.26870877009366, 6.987487267807771 49.26859148199223, 6.987306296353124 49.27303834690975, 6.994049262689274 49.2731556533019))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.994229628842495 49.26870877009366, 6.994409950526033 49.26426188295531, 6.987668194643765 49.26414461314132, 6.987487267807771 49.26859148199223, 6.994229628842495 49.26870877009366))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.994409950526033 49.26426188295531, 6.994590227754023 49.259814991886934, 6.987849076875288 49.25969774035712, 6.987668194643765 49.26414461314132, 6.994409950526033 49.26426188295531))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((6.994590227754023 49.259814991886934, 6.994770460540598 49.255368096888574, 6.988029914516521 49.25525086363968, 6.987849076875288 49.25969774035712, 6.994590227754023 49.259814991886934))",Saarbrucken,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((6.994770460540598 49.255368096888574, 6.994950648899877 49.250921197960366, 6.98821070758163 49.25080398298911, 6.988029914516521 49.25525086363968, 6.994770460540598 49.255368096888574))",Saarbrucken,0,2,38,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,4,4.013376674564996,0
"POLYGON ((6.994950648899877 49.250921197960366, 6.995130792845983 49.24647429510235, 6.988391456084784 49.246357098405475, 6.98821070758163 49.25080398298911, 6.994950648899877 49.250921197960366))",Saarbrucken,0,2,62,0,0,3,0,0,22,0,1,0,0,0,0,1,0,0.0,0,4.013376674564995,1
"POLYGON ((6.995130792845983 49.24647429510235, 6.995310892393024 49.24202738831461, 6.98857216004014 49.241910209888864, 6.988391456084784 49.246357098405475, 6.995130792845983 49.24647429510235))",Saarbrucken,4,26,133,0,0,1,0,0,58,0,0,0,0,0,1,0,0,0.0,1,4.013376674564995,1
"POLYGON ((6.995310892393024 49.24202738831461, 6.995490947555106 49.23758047759725, 6.9887528194618485 49.237463317439364, 6.98857216004014 49.241910209888864, 6.995310892393024 49.24202738831461))",Saarbrucken,1,37,229,0,0,7,1,0,121,0,0,0,0,0,0,5,0,1.0,1,4.013376674564995,1
