,geometry,EV_stations_counts,EV_stations_aperage,EV_stations_voltage,EV_stations_capacity,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,Community_centre_count,school_count,university_count,park_count,townhall_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
2171,"POLYGON ((13.449706588420586 52.550115710893614, 13.449863858676926 52.54565318414657, 13.4425276189707 52.54555687600423, 13.44236960514234 52.55001938730916, 13.449706588420586 52.550115710893614))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.448 52.548)>], [<POLYGON ((13.448 52.548, 13.448 52.548, 13.448 52.548, 13.448 52.548, 13.44...>]]",10.022101410748055,Other,17,33,0.1213235294117647,3,"{'surface': 1, 'underground': 1, 'street_side': 1}",4,0,0,0,0,0,0,0,0,19,2,0
2172,"POLYGON ((13.449863858676926 52.54565318414657, 13.450021087655145 52.54119065368437, 13.442685591326 52.541094360981, 13.4425276189707 52.54555687600423, 13.449863858676926 52.54565318414657))",0,[],[],[],[],10.022101410748055,Other,13,21,0.1346153846153846,7,"{'street_side': 5, 'surface': 2}",0,0,0,0,0,3,0,0,1,0,1,0
2173,"POLYGON ((13.450021087655145 52.54119065368437, 13.450178275369689 52.536728119506975, 13.442843522222754 52.536631842239466, 13.442685591326 52.541094360981, 13.450021087655145 52.54119065368437))",1,[[nan]],[[nan]],[['2']],"[[<POLYGON ((13.445 52.539, 13.445 52.539, 13.445 52.539, 13.445 52.539, 13.44...>]]",10.022101410748057,Other,6,9,0.3,2,{'surface': 2},0,0,0,1,0,4,0,0,0,0,1,0
2174,"POLYGON ((13.450178275369689 52.536728119506975, 13.450335421834996 52.532265581614354, 13.44300141167547 52.532169319779584, 13.442843522222754 52.536631842239466, 13.450178275369689 52.536728119506975))",0,[],[],[],[],10.022101410748057,Other,7,9,0.21428571428571427,3,{'surface': 2},0,0,1,1,0,0,0,0,0,1,4,0
2175,"POLYGON ((13.450335421834996 52.532265581614354, 13.4504925270655 52.527803040006525, 13.443159259698641 52.52770679360137, 13.44300141167547 52.532169319779584, 13.450335421834996 52.532265581614354))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.445 52.531)>], [<POLYGON ((13.445 52.531, 13.445 52.531, 13.445 52.531, 13.445 52.531, 13.44...>]]",10.022101410748055,Other,15,35,0.16666666666666666,1,{'surface': 1},2,0,0,3,0,1,0,0,0,0,0,1
2176,"POLYGON ((13.4504925270655 52.527803040006525, 13.450649591075624 52.523340494683396, 13.443317066306768 52.52324426370476, 13.443159259698641 52.52770679360137, 13.4504925270655 52.527803040006525))",4,"[[nan], [nan], [nan], [nan]]","[[nan], [nan], [nan], [nan]]","[['2'], ['2'], ['2'], ['2']]","[[<POINT (13.449 52.527)>], [<POINT (13.449 52.527)>], [<POINT (13.449 52.527)>], [<POINT (13.448 52.524)>]]",10.022101410748055,Other,18,31,0.10130718954248366,62,"{'street_side': 50, 'surface': 5, 'lane': 5, 'on_kerb': 2}",2,0,1,0,0,1,0,0,0,7,1,0
2177,"POLYGON ((13.450649591075624 52.523340494683396, 13.450806613879788 52.51887794564498, 13.443474831514335 52.51878173008975, 13.443317066306768 52.52324426370476, 13.450649591075624 52.523340494683396))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.447 52.519)>]],10.022101410748055,Other,11,22,0.2,20,"{'lane': 11, 'street_side': 8, 'surface': 1}",8,0,0,1,0,0,0,0,0,1,0,4
2178,"POLYGON ((13.450806613879788 52.51887794564498, 13.450963595492404 52.514415392891244, 13.443632555335821 52.5143191927563, 13.443474831514335 52.51878173008975, 13.450806613879788 52.51887794564498))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.451 52.515)>]],10.022101410748055,Other,6,12,0.4,54,"{'street_side': 49, 'surface': 4, 'lane': 1}",5,0,1,0,0,3,0,0,1,0,0,0
2179,"POLYGON ((13.450963595492404 52.514415392891244, 13.451120535927874 52.50995283642218, 13.4437902377857 52.509856651704396, 13.443632555335821 52.5143191927563, 13.450963595492404 52.514415392891244))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.448 52.513)>]],10.022101410748055,Other,8,17,0.30357142857142855,26,"{'street_side': 13, 'surface': 6, 'lane': 5, 'underground': 2}",6,0,5,2,0,3,0,1,0,1,2,1
2180,"POLYGON ((13.451120535927874 52.50995283642218, 13.451277435200598 52.50549027623773, 13.443947878878438 52.50539410693401, 13.4437902377857 52.509856651704396, 13.451120535927874 52.50995283642218))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.449 52.508)>]],10.022101410748053,Other,7,12,0.2857142857142857,42,"{'street_side': 39, 'lane': 2, 'surface': 1}",4,0,0,0,0,0,0,0,0,3,3,0
2181,"POLYGON ((13.451277435200598 52.50549027623773, 13.451434293324969 52.5010277123379, 13.444105478628488 52.500931558445146, 13.443947878878438 52.50539410693401, 13.451277435200598 52.50549027623773))",0,[],[],[],[],10.022101410748053,commercial,16,27,0.1125,24,"{'street_side': 19, 'surface': 4, 'lane': 1}",3,1,0,0,0,1,0,0,0,2,3,0
2182,"POLYGON ((13.451434293324969 52.5010277123379, 13.451591110315368 52.49656514472264, 13.44426303705031 52.496469006237724, 13.444105478628488 52.500931558445146, 13.451434293324969 52.5010277123379))",1,[[nan]],[[nan]],[['1']],[[<POINT (13.448 52.498)>]],10.022101410748055,Other,7,16,0.38095238095238093,39,"{'surface': 16, 'lane': 12, 'street_side': 9, 'underground': 1}",15,0,1,0,0,0,2,0,0,31,10,1
2183,"POLYGON ((13.451591110315368 52.49656514472264, 13.45174788618617 52.49210257339193, 13.444420554158345 52.492006450311756, 13.44426303705031 52.496469006237724, 13.451591110315368 52.49656514472264))",2,"[[nan], [nan]]","[[nan], [nan]]","[[nan], ['2']]","[[<POINT (13.448 52.494)>], [<POINT (13.445 52.493)>]]",10.022101410748055,Other,3,4,0.6666666666666666,66,"{'street_side': 61, 'surface': 3, 'lane': 2}",3,0,0,1,1,1,0,0,0,5,0,0
2184,"POLYGON ((13.45174788618617 52.49210257339193, 13.451904620951751 52.48763999834575, 13.444578029967031 52.48754389066721, 13.444420554158345 52.492006450311756, 13.45174788618617 52.49210257339193))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['1']]","[[<POINT (13.448 52.49)>], [<POINT (13.448 52.489)>]]",10.022101410748055,Other,13,28,0.1794871794871795,36,"{'street_side': 26, 'surface': 8, 'on_kerb': 1, 'lane': 1}",4,1,3,1,0,0,0,0,1,2,3,3
2185,"POLYGON ((13.451904620951751 52.48763999834575, 13.452061314626471 52.48317741958409, 13.444735464490797 52.48308132730408, 13.444578029967031 52.48754389066721, 13.451904620951751 52.48763999834575))",0,[],[],[],[],10.022101410748055,Other,11,24,0.21818181818181817,36,"{'surface': 24, 'street_side': 8, 'lane': 2, 'carports': 1, 'underground': 1}",3,0,0,0,0,0,0,0,0,6,2,0
2186,"POLYGON ((13.452061314626471 52.48317741958409, 13.452217967224685 52.47871483710691, 13.444892857744073 52.478618760222325, 13.444735464490797 52.48308132730408, 13.452061314626471 52.48317741958409))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.446 52.48)>]],10.022101410748055,Other,18,42,0.13725490196078433,29,"{'surface': 25, 'street_side': 2, 'lane': 2}",2,0,2,0,0,1,0,0,0,2,5,0
2187,"POLYGON ((13.452217967224685 52.47871483710691, 13.452374578760748 52.47425225091415, 13.445050209741272 52.47415618942189, 13.444892857744073 52.478618760222325, 13.452217967224685 52.47871483710691))",2,"[['32'], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.448 52.478)>], [<POINT (13.452 52.476)>]]",10.022101410748057,Other,17,36,0.1323529411764706,42,"{'surface': 19, 'street_side': 19, 'lane': 3, 'carport': 1}",4,0,1,2,0,2,0,0,0,2,3,1
2188,"POLYGON ((13.452374578760748 52.47425225091415, 13.452531149248996 52.46978966100584, 13.445207520496805 52.46969361490281, 13.445050209741272 52.47415618942189, 13.452374578760748 52.47425225091415))",0,[],[],[],[],10.022101410748053,Other,17,43,0.15808823529411764,16,"{'surface': 10, 'lane': 4, 'street_side': 2}",3,0,2,1,0,0,0,0,1,6,1,2
2189,"POLYGON ((13.452531149248996 52.46978966100584, 13.452687678703771 52.46532706738193, 13.445364790025074 52.46523103666501, 13.445207520496805 52.46969361490281, 13.452531149248996 52.46978966100584))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,39,"{'street_side': 20, 'surface': 17, 'level': 1}",1,0,0,0,0,0,0,0,0,4,8,1
2190,"POLYGON ((13.452687678703771 52.46532706738193, 13.452844167139398 52.460864470042395, 13.445522018340482 52.4607684547085, 13.445364790025074 52.46523103666501, 13.452687678703771 52.46532706738193))",0,[],[],[],[],10.022101410748053,Other,10,18,0.2,9,"{'surface': 8, 'rooftop': 1}",1,0,0,0,0,0,0,0,0,6,1,0
2191,"POLYGON ((13.452844167139398 52.460864470042395, 13.453000614570206 52.456401868987214, 13.445679205457411 52.45630586903324, 13.445522018340482 52.4607684547085, 13.452844167139398 52.460864470042395))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.449 52.457)>]],10.022101410748055,Other,9,16,0.2222222222222222,6,"{'surface': 5, 'lane': 1}",1,0,0,1,0,0,0,0,0,0,1,0
2192,"POLYGON ((13.453000614570206 52.456401868987214, 13.4531570210105 52.45193926421636, 13.445836351390248 52.45184327963921, 13.445679205457411 52.45630586903324, 13.453000614570206 52.456401868987214))",0,[],[],[],[],10.022101410748057,Other,16,28,0.11666666666666667,8,"{'surface': 6, 'lane': 1}",1,0,1,0,0,1,0,3,2,1,6,0
2193,"POLYGON ((13.4531570210105 52.45193926421636, 13.453313386474596 52.4474766557298, 13.44599345615337 52.447380686526394, 13.445836351390248 52.45184327963921, 13.4531570210105 52.45193926421636))",0,[],[],[],[],10.022101410748053,Other,19,31,0.09064327485380116,0,{},1,0,1,0,0,4,0,0,0,1,2,0
2194,"POLYGON ((13.453313386474596 52.4474766557298, 13.453469710976794 52.443014043527526, 13.446150519761144 52.44291808969476, 13.44599345615337 52.447380686526394, 13.453313386474596 52.4474766557298))",0,[],[],[],[],10.022101410748053,Other,10,19,0.2111111111111111,4,{'surface': 4},0,0,0,0,0,0,0,0,0,0,1,1
2195,"POLYGON ((13.453469710976794 52.443014043527526, 13.453625994531388 52.4385514276095, 13.446307542227933 52.438455489144275, 13.446150519761144 52.44291808969476, 13.453469710976794 52.443014043527526))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,8,{'surface': 6},0,0,0,1,0,1,0,0,0,0,1,1
2196,"POLYGON ((13.453625994531388 52.4385514276095, 13.45378223715267 52.43408880797569, 13.446464523568094 52.433992884874925, 13.446307542227933 52.438455489144275, 13.453625994531388 52.4385514276095))",0,[],[],[],[],10.022101410748055,Other,11,18,0.16363636363636364,4,{'surface': 4},1,0,0,0,0,0,0,0,0,0,5,1
2197,"POLYGON ((13.45378223715267 52.43408880797569, 13.453938438854916 52.42962618462608, 13.446621463795973 52.42953027688668, 13.446464523568094 52.433992884874925, 13.45378223715267 52.43408880797569))",0,[],[],[],[],10.022101410748053,Other,3,6,1.0,6,{'surface': 5},0,0,0,0,0,4,0,0,0,0,0,0
2198,"POLYGON ((13.453938438854916 52.42962618462608, 13.454094599652404 52.42516355756068, 13.446778362925915 52.42506766517954, 13.446621463795973 52.42953027688668, 13.453938438854916 52.42962618462608))",0,[],[],[],[],10.022101410748055,Other,12,22,0.16666666666666666,6,"{'surface': 5, 'multi-storey': 1}",0,0,0,0,0,1,0,0,0,1,2,0
2199,"POLYGON ((13.454094599652404 52.42516355756068, 13.4542507195594 52.420700926779396, 13.446935220972252 52.42060504975345, 13.446778362925915 52.42506766517954, 13.454094599652404 52.42516355756068))",0,[],[],[],[],10.022101410748055,retail,7,14,0.3333333333333333,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
2200,"POLYGON ((13.4542507195594 52.420700926779396, 13.454298424646277 52.41933706033962, 13.4538604 52.4191915, 13.452855300000001 52.41882859999998, 13.452533600000002 52.41869899999998, 13.4519709 52.4184894, 13.4510178 52.418183799999994, 13.4495423 52.417716199999994, 13.449206600000002 52.4175989, 13.448863 52.4174857, 13.4483873 52.417327699999994, 13.4479073 52.4171607, 13.447072666473805 52.41669375783801, 13.446935220972252 52.42060504975345, 13.4542507195594 52.420700926779396))",0,[],[],[],[],10.022101410748053,Other,3,4,0.6666666666666666,1,{'multi-storey': 1},0,0,0,0,0,0,0,0,0,0,0,0
2201,"POLYGON ((13.446184945396348 52.64973519765269, 13.4464451 52.649786800000015, 13.4465658 52.649848999999996, 13.4467636 52.6499002, 13.4470957 52.6499526, 13.4474896 52.6500258, 13.4477083 52.6500384, 13.4478952 52.6500395, 13.4480822 52.650034, 13.4487809 52.65000040000001, 13.4509771 52.64985180000001, 13.4515951 52.6497433, 13.4515978 52.6497417, 13.4516876 52.6496261, 13.4518115 52.64965309999999, 13.4519853 52.649692699999996, 13.452097800000002 52.64967229999999, 13.4520942 52.64926489999999, 13.4520869 52.648702199999995, 13.453048 52.648626799999995, 13.453582571340744 52.648585857759144, 13.453589603209355 52.648386567382616, 13.446236170089868 52.648290359444104, 13.446184945396348 52.64973519765269))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2202,"POLYGON ((13.453589603209355 52.648386567382616, 13.453747037360587 52.643924106924764, 13.446394352133769 52.643827914424136, 13.446236170089868 52.648290359444104, 13.453589603209355 52.648386567382616))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2203,"POLYGON ((13.453747037360587 52.643924106924764, 13.453904430110585 52.63946164275546, 13.446552492579979 52.639365465689565, 13.446394352133769 52.643827914424136, 13.453747037360587 52.643924106924764))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2204,"POLYGON ((13.453904430110585 52.63946164275546, 13.454061781473873 52.63499917487467, 13.446710591443098 52.63490301324041, 13.446552492579979 52.639365465689565, 13.453904430110585 52.63946164275546))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2205,"POLYGON ((13.454061781473873 52.63499917487467, 13.45421909146498 52.63053670328234, 13.446868648737716 52.630440557076575, 13.446710591443098 52.63490301324041, 13.454061781473873 52.63499917487467))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2206,"POLYGON ((13.45421909146498 52.63053670328234, 13.454376360098419 52.626074227978485, 13.447026664478422 52.625978097198086, 13.446868648737716 52.630440557076575, 13.45421909146498 52.63053670328234))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2207,"POLYGON ((13.454376360098419 52.626074227978485, 13.454533587388697 52.62161174896304, 13.447184638679788 52.621515633604886, 13.447026664478422 52.625978097198086, 13.454376360098419 52.626074227978485))",0,[],[],[],[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2208,"POLYGON ((13.454533587388697 52.62161174896304, 13.45469077335032 52.617149266236005, 13.44734257135639 52.61705316629698, 13.447184638679788 52.621515633604886, 13.454533587388697 52.62161174896304))",0,[],[],[],[],10.022101410748057,commercial,0,0,0.0,1,{},0,0,0,0,0,0,0,0,0,0,0,0
2209,"POLYGON ((13.45469077335032 52.617149266236005, 13.454847917997784 52.612686779797336, 13.447500462522791 52.61259069527429, 13.44734257135639 52.61705316629698, 13.45469077335032 52.617149266236005))",0,[],[],[],[],10.022101410748057,industrial,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2210,"POLYGON ((13.454847917997784 52.612686779797336, 13.455005021345574 52.608224289647026, 13.447658312193548 52.60812822053687, 13.447500462522791 52.61259069527429, 13.454847917997784 52.612686779797336))",0,[],[],[],[],10.022101410748057,Other,4,8,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2211,"POLYGON ((13.455005021345574 52.608224289647026, 13.455162083408176 52.60376179578502, 13.447816120383209 52.603665742084615, 13.447658312193548 52.60812822053687, 13.455005021345574 52.608224289647026))",0,[],[],[],[],10.022101410748055,residential,5,12,0.6,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2212,"POLYGON ((13.455162083408176 52.60376179578502, 13.455319104200061 52.59929929821131, 13.44797388710632 52.59920325991754, 13.447816120383209 52.603665742084615, 13.455162083408176 52.60376179578502))",0,[],[],[],[],10.022101410748053,residential,8,20,0.35714285714285715,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2213,"POLYGON ((13.455319104200061 52.59929929821131, 13.455476083735698 52.59483679692586, 13.448131612377418 52.59474077403561, 13.44797388710632 52.59920325991754, 13.455319104200061 52.59929929821131))",0,[],[],[],[],10.022101410748053,residential,13,28,0.1794871794871795,0,{},0,0,0,0,0,0,0,0,0,1,0,0
2214,"POLYGON ((13.455476083735698 52.59483679692586, 13.45563302202955 52.59037429192865, 13.44828929621103 52.590278284438796, 13.448131612377418 52.59474077403561, 13.455476083735698 52.59483679692586))",0,[],[],[],[],10.022101410748053,Other,10,17,0.18888888888888888,4,{'surface': 3},1,0,0,0,0,2,0,0,0,8,1,1
2215,"POLYGON ((13.45563302202955 52.59037429192865, 13.455789919096066 52.58591178321964, 13.448446938621679 52.585815791127075, 13.44828929621103 52.590278284438796, 13.45563302202955 52.59037429192865))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2216,"POLYGON ((13.455789919096066 52.58591178321964, 13.455946774949698 52.581449270798835, 13.44860453962388 52.58135329410044, 13.448446938621679 52.585815791127075, 13.455789919096066 52.58591178321964))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2217,"POLYGON ((13.455946774949698 52.581449270798835, 13.456103589604881 52.576986754666166, 13.448762099232141 52.57689079335882, 13.44860453962388 52.58135329410044, 13.455946774949698 52.581449270798835))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2218,"POLYGON ((13.456103589604881 52.576986754666166, 13.456260363076053 52.572524234821636, 13.448919617460966 52.572428288902245, 13.448762099232141 52.57689079335882, 13.456103589604881 52.576986754666166))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,0,{},0,0,0,0,0,1,0,0,0,0,0,0
2219,"POLYGON ((13.456260363076053 52.572524234821636, 13.456417095377638 52.5680617112652, 13.449077094324847 52.56796578073064, 13.448919617460966 52.572428288902245, 13.456260363076053 52.572524234821636))",0,[],[],[],[],10.022101410748053,Other,10,20,0.2222222222222222,0,{},0,0,0,0,0,0,0,0,0,0,0,0
2220,"POLYGON ((13.456417095377638 52.5680617112652, 13.456573786524055 52.563599183996836, 13.449234529838272 52.563503268843995, 13.449077094324847 52.56796578073064, 13.456417095377638 52.5680617112652))",0,[],[],[],[],10.022101410748055,Other,5,8,0.4,3,"{'street_side': 2, 'surface': 1}",0,0,0,0,0,0,0,0,0,0,2,0
2221,"POLYGON ((13.456573786524055 52.563599183996836, 13.456730436529716 52.55913665301652, 13.449391924015723 52.5590407532423, 13.449234529838272 52.563503268843995, 13.456573786524055 52.563599183996836))",0,[],[],[],[],10.022101410748055,Other,9,18,0.25,0,{},0,0,0,0,0,1,0,0,0,0,1,0
2222,"POLYGON ((13.456730436529716 52.55913665301652, 13.456887045409028 52.554674118324236, 13.449549276871672 52.55457823392552, 13.449391924015723 52.5590407532423, 13.456730436529716 52.55913665301652))",0,[],[],[],[],10.022101410748055,Other,10,15,0.16666666666666666,2,"{'surface': 1, 'street_side': 1}",0,0,0,0,0,0,0,1,0,0,0,0
2223,"POLYGON ((13.456887045409028 52.554674118324236, 13.45704361317639 52.550211579919946, 13.449706588420586 52.550115710893614, 13.449549276871672 52.55457823392552, 13.456887045409028 52.554674118324236))",0,[],[],[],[],10.022101410748055,Other,11,20,0.18181818181818182,7,"{'surface': 3, 'street_side': 1}",0,0,3,2,0,1,0,0,1,0,2,0
